date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:34:29	934568/934568	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:56:48%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cPrjdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GKteNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cPrjdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GKteNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:34:29	63803/63803	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:30%20GMT	https://www.youtube.com/intl/ALL_it/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_it/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_it/ads/)
09:34:29	70086/70086	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:30%20GMT	https://www.youtube.com/intl/ALL_it/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_it/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_it/ads/)
09:34:29	69122/69122	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:30%20GMT	https://www.youtube.com/intl/ALL_it/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_it/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_it/ads/)
09:34:38	80233/80233	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:31%20GMT	https://www.youtube.com/intl/ALL_it/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_it/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_it/ads/)
09:34:39	86212/86212	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:31%20GMT	https://www.youtube.com/intl/ALL_mx/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:39	77555/77555	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:31%20GMT	https://www.youtube.com/intl/ALL_it/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_it/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_it/ads/)
09:34:39	935504/935504	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:56:48%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cPrjdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GeteNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cPrjdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GeteNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:34:51	71328/71328	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:41%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:52	73858/73858	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:41%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:52	123367/123367	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:40%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:52	1387272/1387272	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:56:50%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GmtSNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GmtSNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:34:53	68442/68442	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:53%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:53	87736/87736	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:53%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:34:53	73519/73519	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:53%20GMT	https://www.youtube.com/intl/ALL_mx/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:08	96852/96852	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:54%20GMT	https://www.youtube.com/intl/ALL_mx/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:09	63728/63728	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:54%20GMT	https://www.youtube.com/intl/ALL_mx/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:09	65917/65917	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:34:54%20GMT	https://www.youtube.com/intl/ALL_mx/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:09	1385664/1385664	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:56:59%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3G-tSNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3G-tSNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:35:29	80262/80262	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:10%20GMT	https://www.youtube.com/intl/ALL_mx/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:30	77758/77758	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:10%20GMT	https://www.youtube.com/intl/ALL_mx/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:31	68687/68687	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:10%20GMT	https://www.youtube.com/intl/ALL_mx/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_mx/ads/)
09:35:31	1393312/1393312	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:57:43%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3G2tSNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3G2tSNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:35:31	101666/101666	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:31%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:35:32	85794/85794	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:32%20GMT	https://www.youtube.com/intl/ALL_pl/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:35:48	79737/79737	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:33%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:35:48	73940/73940	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:33%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:35:49	70917/70917	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:33%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:35:49	1395576/1395576	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:57:22%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GKteNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GKteNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:36:01	68132/68132	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:50%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:05	73070/73070	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:50%20GMT	https://www.youtube.com/intl/ALL_pl/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:07	87011/87011	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:35:50%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:20	64176/64176	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:03%20GMT	https://www.youtube.com/intl/ALL_pl/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:20	63306/63306	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:08%20GMT	https://www.youtube.com/intl/ALL_pl/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:20	95058/95058	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:07%20GMT	https://www.youtube.com/intl/ALL_pl/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:20	1396836/1396836	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Aug%202024%2017:57:25%20GMT	https://fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GeteNljixIIGUsC62cW3NiAk.ttf	/Users/pygod/websites/hospital/fonts.gstatic.com/s/googlesymbols/v291/HhzMU5Ak9u-oMExPeInvcuEmPosC9zyteYEFU68cvofdKM1XLPTxlGmzczpgWvF1d8Yp7AudBnt3CPar1JFWjoLAUv3GeteNljixIIGUsC62cW3NiAk.ttf	(from https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200)
09:36:21	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2026%20Aug%202024%2008:36:21%20GMT	https://www.youtube.com/create_channel?action_create_new_channel_redirect=true	/Users/pygod/websites/hospital/www.youtube.com/create_channel.1dc89c6.delayed	(from https://www.youtube.com/ads/youtube-for-small-business/)
09:36:36	80139/80139	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:21%20GMT	https://www.youtube.com/intl/ALL_pl/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:41	68744/68744	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:21%20GMT	https://www.youtube.com/intl/ALL_pl/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:42	103019/103019	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:23%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:36:44	77471/77471	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:21%20GMT	https://www.youtube.com/intl/ALL_pl/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_pl/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_pl/ads/)
09:36:46	87202/87202	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:38%20GMT	https://www.youtube.com/intl/ALL_tr/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:05	124288/124288	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:43%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:06	74691/74691	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:46%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:08	72007/72007	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:44%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:13	69336/69336	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:36:47%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:21	88118/88118	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:06%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:28	74342/74342	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:08%20GMT	https://www.youtube.com/intl/ALL_tr/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:32	66655/66655	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:09%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:33	97874/97874	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:15%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:34	85662/85662	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:23%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/creator-promotions/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:34	64393/64393	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:30%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:34	69772/69772	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:33%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:39	835/835	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Aug%202024%2008:37:35%20GMT	https://www.youtube.com/ads/static/images/icon-camera.svg	/Users/pygod/websites/hospital/www.youtube.com/ads/static/images/icon-camera.svg	(from https://www.youtube.com/ads/faqs/)
09:37:44	81328/81328	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:35%20GMT	https://www.youtube.com/intl/ALL_tr/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:50	78430/78430	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:35%20GMT	https://www.youtube.com/intl/ALL_tr/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tr/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_tr/ads/)
09:37:51	1450/1450	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Aug%202024%2008:37:51%20GMT	http://fonts.googleapis.com/css?family=Roboto:100,100i,300,300i,400,400i,700,700i&lang=en	/Users/pygod/websites/hospital/fonts.googleapis.com/css5930.css	(from https://www.youtube.com/trends/)
09:37:52	85433/85433	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:41%20GMT	https://www.youtube.com/intl/ALL_tw/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:37:52	193/193	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Aug%202024%2008:37:52%20GMT	http://fonts.googleapis.com/css2?family=VT323&display=swap	/Users/pygod/websites/hospital/fonts.googleapis.com/css2bfff.css	(from https://www.youtube.com/trends/)
09:37:53	101075/101075	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:35%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:37:53	81117/81117	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:46%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:37:53	70802/70802	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:53%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:01	72275/72275	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:54%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:02	68025/68025	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:54%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:02	86160/86160	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:37:54%20GMT	https://www.youtube.com/intl/ALL_tw/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:02	325732/325732	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Aug%202024%2008:37:54%20GMT	https://www.youtube.com/trends/static/compiled/index.min.css?cache=3ca9a04	/Users/pygod/websites/hospital/www.youtube.com/trends/static/compiled/index.mina504.css	(from https://www.youtube.com/trends/)
09:38:03	993/993	---MC-	200	added ('OK')	text/javascript	date:Mon,%2026%20Aug%202024%2008:38:03%20GMT	https://www.youtube.com/iframe_api	/Users/pygod/websites/hospital/www.youtube.com/iframe_api	(from https://www.youtube.com/trends/)
09:38:04	64240/64240	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:38:03%20GMT	https://www.youtube.com/intl/ALL_tw/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:04	96078/96078	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:38:03%20GMT	https://www.youtube.com/intl/ALL_tw/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:04	72765/72765	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:38:03%20GMT	https://www.youtube.com/intl/ALL_tw/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
09:38:15	63269/63269	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:38:05%20GMT	https://www.youtube.com/intl/ALL_tw/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_tw/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_tw/ads/)
